Species,Block,Street,Trap,Latitude,Longitude,AddressAccuracy,WnvPresent,Tmax_x,Tmin_x,Tavg_x,DewPoint_x,WetBulb_x,Heat_x,Cool_x,PrecipTotal_x,StnPressure_x,SeaLevel_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,Tmax_y,Tmin_y,Tavg_y,DewPoint_y,WetBulb_y,Heat_y,Cool_y,PrecipTotal_y,StnPressure_y,SeaLevel_y,ResultSpeed_y,ResultDir_y,AvgSpeed_y,day,month,year
2,35,96,111,41.682587,-87.707973,9,0,92,70,81,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.0,29.45,30.09,7.3,21,8.1,26,6,2007
3,35,96,111,41.682587,-87.707973,9,0,92,70,81,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.0,29.45,30.09,7.3,21,8.1,26,6,2007
3,45,17,128,41.963976,-87.69181,9,0,92,70,81,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.0,29.45,30.09,7.3,21,8.1,26,6,2007
2,40,47,0,41.953705,-87.733974,8,0,92,70,81,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.0,29.45,30.09,7.3,21,8.1,26,6,2007
3,46,33,4,41.964242,-87.757639,8,0,92,70,81,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.0,29.45,30.09,7.3,21,8.1,26,6,2007
2,60,15,7,41.990284,-87.797127,8,0,92,70,81,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.0,29.45,30.09,7.3,21,8.1,26,6,2007
3,60,15,7,41.990284,-87.797127,8,0,92,70,81,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.0,29.45,30.09,7.3,21,8.1,26,6,2007
3,70,35,9,42.008314,-87.777921,9,0,92,70,81,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.0,29.45,30.09,7.3,21,8.1,26,6,2007
2,61,28,12,41.991429,-87.747113,8,0,92,70,81,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.0,29.45,30.09,7.3,21,8.1,26,6,2007
3,27,92,26,41.843811,-87.686763,9,0,92,70,81,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.0,29.45,30.09,7.3,21,8.1,26,6,2007
3,68,116,29,41.921177,-87.79518,8,0,92,70,81,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.0,29.45,30.09,7.3,21,8.1,26,6,2007
2,21,67,31,41.852652,-87.719887,8,0,92,70,81,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.0,29.45,30.09,7.3,21,8.1,26,6,2007
3,21,67,31,41.852652,-87.719887,8,0,92,70,81,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.0,29.45,30.09,7.3,21,8.1,26,6,2007
3,30,99,32,41.857402,-87.694991,8,0,92,70,81,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.0,29.45,30.09,7.3,21,8.1,26,6,2007
2,11,55,36,41.868142,-87.696269,9,0,92,70,81,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.0,29.45,30.09,7.3,21,8.1,26,6,2007
3,11,55,36,41.868142,-87.696269,9,0,92,70,81,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.0,29.45,30.09,7.3,21,8.1,26,6,2007
2,25,87,40,41.846283,-87.656913,9,0,92,70,81,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.0,29.45,30.09,7.3,21,8.1,26,6,2007
3,10,112,67,41.721474,-87.648064,8,0,92,70,81,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.0,29.45,30.09,7.3,21,8.1,26,6,2007
1,10,56,69,41.869107,-87.696293,9,0,92,70,81,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.0,29.45,30.09,7.3,21,8.1,26,6,2007
2,96,68,114,41.719059,-87.675088,9,0,92,70,81,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.0,29.45,30.09,7.3,21,8.1,26,6,2007
3,96,68,114,41.719059,-87.675088,9,0,92,70,81,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.0,29.45,30.09,7.3,21,8.1,26,6,2007
3,18,128,127,41.966987,-87.674677,8,0,92,70,81,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.0,29.45,30.09,7.3,21,8.1,26,6,2007
2,41,36,1,41.95469,-87.800991,9,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
2,79,120,15,41.974089,-87.824812,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
3,79,120,15,41.974089,-87.824812,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
3,25,123,35,41.891118,-87.654491,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
2,22,18,41,41.921965,-87.632085,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
3,22,95,68,41.688324,-87.676709,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
1,22,95,68,41.688324,-87.676709,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
2,11,81,75,41.862292,-87.64886,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
3,22,111,80,41.731922,-87.677512,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
3,65,36,96,41.999129,-87.795585,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
2,75,37,101,42.01743,-87.687769,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
3,75,37,101,42.01743,-87.687769,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
3,15,29,106,41.907645,-87.760886,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
2,72,38,16,42.011601,-87.811506,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
2,58,48,22,41.986921,-87.689778,9,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
3,58,48,22,41.986921,-87.689778,9,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
1,50,58,24,41.801498,-87.763416,9,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
3,10,90,70,41.723195,-87.64997,5,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
2,11,50,71,41.868077,-87.666901,9,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
3,11,50,71,41.868077,-87.666901,9,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
1,11,50,71,41.868077,-87.666901,9,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
3,42,98,92,41.662014,-87.724608,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
3,53,114,94,41.961743,-87.76007,9,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
3,40,14,95,41.953067,-87.776792,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
3,43,13,98,41.878114,-87.629798,3,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
3,42,41,99,41.958271,-87.702575,9,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
3,18,119,103,42.006858,-87.675919,9,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
2,70,0,104,41.916265,-87.800515,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
3,70,0,104,41.916265,-87.800515,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
3,35,96,111,41.682587,-87.707973,9,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
3,37,23,123,41.948167,-87.730698,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
3,60,15,7,41.990284,-87.797127,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
2,61,28,12,41.991429,-87.747113,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
2,30,99,32,41.857402,-87.694991,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
3,30,99,32,41.857402,-87.694991,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
2,10,112,67,41.721474,-87.648064,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
1,10,112,67,41.721474,-87.648064,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
2,61,121,13,41.923738,-87.785288,9,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
3,64,136,14,41.970248,-87.787992,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
3,12,125,18,42.010412,-87.66214,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
2,10,19,23,41.89923,-87.716788,9,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
3,10,19,23,41.89923,-87.716788,9,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
2,20,2,66,41.692555,-87.598865,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
3,20,2,66,41.692555,-87.598865,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
2,33,43,97,41.94016,-87.794896,9,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
2,11,49,113,41.903002,-87.688267,8,0,70,56,63,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1,0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007
2,41,36,1,41.95469,-87.800991,9,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,41,36,1,41.95469,-87.800991,9,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,62,30,8,41.994991,-87.769279,9,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,62,30,8,41.994991,-87.769279,9,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,79,120,15,41.974089,-87.824812,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,15,138,34,41.9216,-87.666455,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,15,138,34,41.9216,-87.666455,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,25,123,35,41.891118,-87.654491,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,25,123,35,41.891118,-87.654491,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,11,134,37,41.867108,-87.654224,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,22,18,41,41.921965,-87.632085,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,22,18,41,41.921965,-87.632085,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,22,95,68,41.688324,-87.676709,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,22,95,68,41.688324,-87.676709,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,22,111,80,41.731922,-87.677512,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,22,111,80,41.731922,-87.677512,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
1,22,111,80,41.731922,-87.677512,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,53,46,91,41.891126,-87.61156,5,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,53,46,91,41.891126,-87.61156,5,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,75,37,101,42.01743,-87.687769,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,91,126,10,41.981964,-87.812827,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,36,39,11,41.944869,-87.832763,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,72,38,16,42.011601,-87.811506,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,38,16,19,41.94983,-87.698457,9,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,58,48,22,41.986921,-87.689778,9,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,58,48,22,41.986921,-87.689778,9,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
1,58,48,22,41.986921,-87.689778,9,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,10,90,70,41.723195,-87.64997,5,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,11,50,71,41.868077,-87.666901,9,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,11,50,71,41.868077,-87.666901,9,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,11,85,76,41.869216,-87.627561,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,42,98,92,41.662014,-87.724608,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,42,98,92,41.662014,-87.724608,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
4,42,98,92,41.662014,-87.724608,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,40,14,95,41.953067,-87.776792,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,40,14,95,41.953067,-87.776792,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
4,43,13,98,41.878114,-87.629798,3,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,42,41,99,41.958271,-87.702575,9,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,15,124,102,41.994469,-87.667736,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,15,124,102,41.994469,-87.667736,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,70,0,104,41.916265,-87.800515,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,70,0,104,41.916265,-87.800515,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,25,77,105,41.846075,-87.716277,9,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,21,27,107,41.918705,-87.752329,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,35,96,111,41.682587,-87.707973,9,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,35,96,111,41.682587,-87.707973,9,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,37,23,123,41.948167,-87.730698,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,46,33,4,41.964242,-87.757639,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,60,15,7,41.990284,-87.797127,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,70,35,9,42.008314,-87.777921,9,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,70,35,9,42.008314,-87.777921,9,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
4,61,28,12,41.991429,-87.747113,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,68,116,29,41.921177,-87.79518,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,68,116,29,41.921177,-87.79518,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,30,99,32,41.857402,-87.694991,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,11,55,36,41.868142,-87.696269,9,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,11,55,36,41.868142,-87.696269,9,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,25,87,40,41.846283,-87.656913,9,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,10,112,67,41.721474,-87.648064,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,10,56,69,41.869107,-87.696293,9,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,96,68,114,41.719059,-87.675088,9,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,96,68,114,41.719059,-87.675088,9,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,61,121,13,41.923738,-87.785288,9,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,61,121,13,41.923738,-87.785288,9,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
2,64,136,14,41.970248,-87.787992,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
3,64,136,14,41.970248,-87.787992,8,0,79,53,66,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0,3,0.0,29.55,30.21,7.4,12,8.5,2,7,2007
